id|startTime|endTime|truncationLimit|truncationOrder
37445|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66671|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42151|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30756|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76694|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8155|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43555|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
34099|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36977|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76951|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33695|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57978|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24541|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78586|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51569|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1490|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
75409|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31073|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40179|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21166|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43104|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30687|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78876|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61685|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
71564|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26619|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58403|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37270|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
2036|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16761|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9012|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20278|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66742|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24607|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22265|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24920|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36909|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20158|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74350|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76451|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26744|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74706|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
11989|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60353|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36058|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24969|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74040|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
2118|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
25282|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55613|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
64170|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36030|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56927|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
6053|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49014|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37227|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10476|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46548|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42708|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54537|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9264|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45519|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24618|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51077|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32598|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60396|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69213|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35388|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39282|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4186|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10752|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39109|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48089|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40453|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
3793|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26479|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21357|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18945|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56231|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58017|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
15921|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78582|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
62696|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78453|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32462|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44161|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
11605|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61855|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9314|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37225|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76268|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43608|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
65229|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40255|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16295|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45728|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51584|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22924|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77388|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7801|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43804|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70869|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40447|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7479|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7735|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79055|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7792|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55858|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74779|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76226|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48826|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59108|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57030|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
27977|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29795|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
14477|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
23793|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10709|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53628|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16476|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61429|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60909|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40739|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48878|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48782|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52757|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51560|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
15142|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1421|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69397|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
17505|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26490|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24176|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
71117|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66316|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68867|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77695|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
75701|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4141|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77141|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59150|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12246|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18029|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73620|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8704|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
19979|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
13070|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30895|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55224|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68568|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33932|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76354|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29739|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32750|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42338|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7123|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20618|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
14702|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60463|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26924|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45734|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49024|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57174|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
62688|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10704|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
63402|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73501|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58440|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
23983|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21355|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
17085|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30000|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68865|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60884|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
62635|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
71521|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24245|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30693|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22597|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
6366|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
19721|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40462|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77134|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58720|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
71533|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78338|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31663|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39160|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50786|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
11027|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12919|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
11774|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22778|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41870|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
2236|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70412|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35820|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54159|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53649|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73127|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73345|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
67948|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44536|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
14243|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32220|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1649|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68532|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55257|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46390|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79747|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36032|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26401|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32171|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46586|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33455|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
13018|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68144|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
67049|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1969|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
47431|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
63746|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78331|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35220|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26577|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16516|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74263|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
