id2|id2|startTime|endTime|truncationLimit|truncationOrder
4870362896414018065|276408976885680219|1627020616747|1669690342640
4892316845085819058|4749329206184268825|1627020616747|1669690342640
4870924746855821189|4650811315068076814|1627020616747|1669690342640
4895976844416795313|284571476332392606|1627020616747|1669690342640
4837710424726062750|263179378102388792|1627020616747|1669690342640
130886413926282943|187462609367222355|1627020616747|1669690342640
258112553643689079|4883310470464817715|1627020616747|1669690342640
275001602002135690|4822231225152326248|1627020616747|1669690342640
158470961643918232|287949725808736464|1627020616747|1669690342640
4856851547776110706|4756927106410092683|1627020616747|1669690342640
226306156153283948|4807593151973823748|1627020616747|1669690342640
4719211383676210465|4896257769637683633|1627020616747|1669690342640
4874583646675161083|4908642943490857860|1627020616747|1669690342640
192528884070095242|4761432630182822297|1627020616747|1669690342640
4876555620779570492|4873739771500827250|1627020616747|1669690342640
4880777195674404112|153123211964338018|1627020616747|1669690342640
4865576447420412006|4879369820790868840|1627020616747|1669690342640
4824201000233467957|4875428621361100583|1627020616747|1669690342640
5067374214526394|4711329809450422514|1627020616747|1669690342640
4870924471977908326|4884718669982088366|1627020616747|1669690342640
4905264968892431011|4885562545156393482|1627020616747|1669690342640
4844184898946207040|4792674978208158203|1627020616747|1669690342640
4707950735340341573|4814348826292793570|1627020616747|1669690342640
4861917822478977450|4897946344620051971|1627020616747|1669690342640
270497452618941019|283727326280158164|1627020616747|1669690342640
229684405629633206|250231529173684035|1627020616747|1669690342640
4867828247234105154|4891755269521940781|1627020616747|1669690342640
4901324594096391445|212232957073569291|1627020616747|1669690342640
4888940794632737707|4827014925366868256|1627020616747|1669690342640
4715269084734828197|4877399770831798299|1627020616747|1669690342640
4852629148247540364|4857132747874906738|1627020616747|1669690342640
289919500889902612|238409855029757828|1627020616747|1669690342640
276972201717022396|4695003711045382271|1627020616747|1669690342640
4684871161639615697|273031552043067660|1627020616747|1669690342640
148618787703232307|4865296346833237065|1627020616747|1669690342640
4732157583337474775|4888939695121118229|1627020616747|1669690342640
4830956674552442084|4666855113862690834|1627020616747|1669690342640
4893724494847298584|4787609528138993794|1627020616747|1669690342640
258675503597114281|254172453725556534|1627020616747|1669690342640
4812942276042955064|4898792143939719851|1627020616747|1669690342640
174796510293145011|239816955035392611|1627020616747|1669690342640
4869518746361800504|4896821269346925421|1627020616747|1669690342640
157626811591705045|4797742077544770887|1627020616747|1669690342640
126383089176826970|4824481650576459707|1627020616747|1669690342640
271905652136236681|4866985746449308598|1627020616747|1669690342640
137078313658091119|4801963377561700242|1627020616747|1669690342640
4905264968892433216|4871770821053395159|1627020616747|1669690342640
293297475488321596|88946642396390939|1627020616747|1669690342640
4875991021558707133|134264388524711934|1627020616747|1669690342640
4804496927230019928|4897946619497958538|1627020616747|1669690342640
4704010910300112175|4776349429558936073|1627020616747|1669690342640
297800800237801492|246572904232277134|1627020616747|1669690342640
156500911684847599|163818711323523113|1627020616747|1669690342640
4892317944597456627|4877963270541024676|1627020616747|1669690342640
229683855873809408|4857414222851612733|1627020616747|1669690342640
131167339147171203|238409305273932858|1627020616747|1669690342640
4761713555403708901|4849815223114153955|1627020616747|1669690342640
4835741749156532708|4810970851694355111|1627020616747|1669690342640
88101667710441978|181551359978391165|1627020616747|1669690342640
4899636293991932594|4845874848318106856|1627020616747|1669690342640
4897946344620043296|4626322717216346335|1627020616747|1669690342640
252201854010663904|190840309087737761|1627020616747|1669690342640
4900481268677870600|4857132472996993679|1627020616747|1669690342640
4784795053249808768|267120027776338440|1627020616747|1669690342640
4863324647606728696|4893442470114762820|1627020616747|1669690342640
4895413344707550229|201818108057369028|1627020616747|1669690342640
4905264419136606246|4840807474103602949|1627020616747|1669690342640
4899073893794333881|4886406970086541471|1627020616747|1669690342640
4841370149179110452|4858541497147988533|1627020616747|1669690342640
4799430102771318616|4767061854839116188|1627020616747|1669690342640
4685151537104684020|4816881551327379467|1627020616747|1669690342640
4811535176037322670|4889502095318728407|1627020616747|1669690342640
4724838959065077736|4809846051299144685|1627020616747|1669690342640
4883873970174034080|4772690804617514606|1627020616747|1669690342640
4885280520423878644|4819696301094484390|1627020616747|1669690342640
4874021246477554800|4839118899121235726|1627020616747|1669690342640
4698944910475153441|4881059495284854631|1627020616747|1669690342640
158752436620641699|268809427392406530|1627020616747|1669690342640
27303897374659691|4868392021821241738|1627020616747|1669690342640
96546466767589373|4769876879484129937|1627020616747|1669690342640
4744825056801080128|4910331793351115599|1627020616747|1669690342640
4852910073468421884|271624177159514087|1627020616747|1669690342640
4891473244789429688|4892880344795056771|1627020616747|1669690342640
4840243699516458737|274157177072003158|1627020616747|1669690342640
4898227819596753837|4736380807499755178|1627020616747|1669690342640
4779445654302758159|4797460052812254318|1627020616747|1669690342640
4852628873369627827|4877399495953882183|1627020616747|1669690342640
169448485735639516|4847562598666734928|1627020616747|1669690342640
4853754498398567920|4894568919777420366|1627020616747|1669690342640
4859666572421114731|4839963049173460389|1627020616747|1669690342640
4808156101927250347|4797742352422685828|1627020616747|1669690342640
4843060098551002110|4699506760916945876|1627020616747|1669690342640
4876555345901664790|266838277921714464|1627020616747|1669690342640
161566636631933593|4856288048066859722|1627020616747|1669690342640
4838273924435293358|4775505004628810076|1627020616747|1669690342640
295267250569486817|4844467198556646478|1627020616747|1669690342640
210824757556299589|291889825726859335|1627020616747|1669690342640
4645182365289679210|4691063611127238061|1627020616747|1669690342640
235876305361451937|285134701163719373|1627020616747|1669690342640
267401502753049868|4814912875757832706|1627020616747|1669690342640
4786483078476338413|4815475825711271313|1627020616747|1669690342640
4872896720960246254|4844747848899625308|1627020616747|1669690342640
4892035370109115825|213639507323395256|1627020616747|1669690342640
4895695644317996292|216173331869602466|1627020616747|1669690342640
285134701163713756|269935327299247336|1627020616747|1669690342640
4799994701992172841|4882184845435869298|1627020616747|1669690342640
4902731968979935667|4640679040540215344|1627020616747|1669690342640
4743136756696631374|287105026000702699|1627020616747|1669690342640
4873459670913651581|180425460071548437|1627020616747|1669690342640
256142778562514087|122442164624959807|1627020616747|1669690342640
4885000144958804112|4787608978383191727|1627020616747|1669690342640
4908361743392067130|4858822422368886926|1627020616747|1669690342640
4678678437274064068|4894570294166967071|1627020616747|1669690342640
4780852754308413466|4824762850675280874|1627020616747|1669690342640
4891472420155699516|4897383119788723935|1627020616747|1669690342640
200691933272616353|4899917219212835086|1627020616747|1669690342640
4742572432353660990|210824757556285887|1627020616747|1669690342640
276971377083292618|97953291895314885|1627020616747|1669690342640
172544160723633323|287386500977409567|1627020616747|1669690342640
211388532143430755|288793875860955598|1627020616747|1669690342640
4895696194073799725|138485688541645445|1627020616747|1669690342640
4868392571577044062|4855724823235548094|1627020616747|1669690342640
4857695422950419213|4894007344213545438|1627020616747|1669690342640
97953291895314885|4865295247321610180|1627020616747|1669690342640
4889784944684976244|215891582014997290|1627020616747|1669690342640
4900481268677886982|156500361929046664|1627020616747|1669690342640
254735678556875185|4798867152817882101|1627020616747|1669690342640
65303019230610643|175921860444174287|1627020616747|1669690342640
4859102797833967968|4883029270366012888|1627020616747|1669690342640
276690726740306079|4757490880997238012|1627020616747|1669690342640
4841090048591923869|4869799396704794788|1627020616747|1669690342640
276690726740299094|4749328381550547446|1627020616747|1669690342640
235876305361438626|4832081200069756923|1627020616747|1669690342640
4803652227421983968|4804214902497488719|1627020616747|1669690342640
237565430099623420|4890628270103470668|1627020616747|1669690342640
4896540069248126449|4902732793613667050|1627020616747|1669690342640
253046278940788596|4674737237844299680|1627020616747|1669690342640
203506683039713209|4858539573002637176|1627020616747|1669690342640
294986325348595572|4821385425832651393|1627020616747|1669690342640
4700914410678406550|4886406695208616101|1627020616747|1669690342640
4837429499505154048|211951207218943453|1627020616747|1669690342640
272186302479213780|4903576393910070789|1627020616747|1669690342640
237002755024115019|4896258594271400228|1627020616747|1669690342640
4790424003028204346|4734690583249963925|1627020616747|1669690342640
4671078338024978693|184084909646679087|1627020616747|1669690342640
4906390593921373298|4875991571314526372|1627020616747|1669690342640
157063037004563403|236721005169491936|1627020616747|1669690342640
4680366462500604514|296956650185565348|1627020616747|1669690342640
4908925517979207048|4812941726287141312|1627020616747|1669690342640
4796616177637931502|4783105103877900250|1627020616747|1669690342640
4812661075944156810|4762556605944314827|1627020616747|1669690342640
238410129907646870|4735536382569617541|1627020616747|1669690342640
249949779319077183|4895976019783072782|1627020616747|1669690342640
4832362400168556855|4747076856614748374|1627020616747|1669690342640
4841369599423294441|156500636806953045|1627020616747|1669690342640
267402052508859306|4759743780322551866|1627020616747|1669690342640
4853755597910190524|4883028170854367886|1627020616747|1669690342640
4810689101839745872|4731876932994486541|1627020616747|1669690342640
4870644921146553745|212795357271163199|1627020616747|1669690342640
80501843339263447|4822511875495306107|1627020616747|1669690342640
4786482528720525176|275845752054357784|1627020616747|1669690342640
4741446807324727949|4830674374942019651|1627020616747|1669690342640
156219436708156663|4851503248340699947|1627020616747|1669690342640
210825307312100577|4813222101752226646|1627020616747|1669690342640
4803653052055701634|4892316570207928449|1627020616747|1669690342640
4747357232079842863|4802808902003479639|1627020616747|1669690342640
4676144062972039913|4762838905554751423|1627020616747|1669690342640
4810971401450170867|4868110271966631071|1627020616747|1669690342640
4883591670563612813|4843339924260260658|1627020616747|1669690342640
4801401801997814240|4824481925454385637|1627020616747|1669690342640
234468930477890644|4866141046641279604|1627020616747|1669690342640
282038476419901662|4895132969242476237|1627020616747|1669690342640
4738069657360019318|4871206771588353447|1627020616747|1669690342640
4882185120313775241|268246202561087940|1627020616747|1669690342640
262335502928066794|233625055303570305|1627020616747|1669690342640
181269885001682165|4814912875757846915|1627020616747|1669690342640
4834333549639244372|285416176140437218|1627020616747|1669690342640
4794928152411383049|4852911172980068872|1627020616747|1669690342640
213639507323395256|4825889025460025772|1627020616747|1669690342640
4895977394172612172|237846630198413270|1627020616747|1669690342640
4887531770481745422|249668304342362413|1627020616747|1669690342640
263179103224480091|4884436370371657365|1627020616747|1669690342640
210262082480787138|4857133572508634050|1627020616747|1669690342640
4855726197625083014|177047760351023751|1627020616747|1669690342640
221802831403831646|189995884157605936|1627020616747|1669690342640
167759635875376394|11822773655575676|1627020616747|1669690342640
4749891606381857869|194500033540798018|1627020616747|1669690342640
250512729272491627|4796334702661214063|1627020616747|1669690342640
4881903920214981578|4897384769056152168|1627020616747|1669690342640
4687123236331204252|4900761094387143717|1627020616747|1669690342640
4811816376136107685|198439858581026225|1627020616747|1669690342640
4713862534484995711|254172178847630043|1627020616747|1669690342640
243194379878017727|210825032434190520|1627020616747|1669690342640
4816037951030970329|264587302741748951|1627020616747|1669690342640
4897103294079446210|4867548421524824281|1627020616747|1669690342640
4757209406020518937|4870924471977918204|1627020616747|1669690342640
4857133847386541610|4905546443869131924|1627020616747|1669690342640
294141350662644496|150870862394819349|1627020616747|1669690342640
4864169897170584536|4773816704524360838|1627020616747|1669690342640
4894570294166953898|4821104225733840387|1627020616747|1669690342640
293297750366228554|227151130839239386|1627020616747|1669690342640
264024352788328682|4859385922078131878|1627020616747|1669690342640
4751299531021228619|4897665969154957250|1627020616747|1669690342640
4794927052899755915|207165582859042974|1627020616747|1669690342640
206884932516074555|4849532373747903357|1627020616747|1669690342640
4805623376892667794|4787045753551868687|1627020616747|1669690342640
4801118677753670199|4784513303395185753|1627020616747|1669690342640
216172782113791369|4815756750932162919|1627020616747|1669690342640
238972530105275587|4886969095406245205|1627020616747|1669690342640
4805342726549689378|231654730466596562|1627020616747|1669690342640
4890628544981388660|4760586555985238354|1627020616747|1669690342640
4851502698584888522|4840806649469878033|1627020616747|1669690342640
4796898202370453516|175078260147765551|1627020616747|1669690342640
4850377348433848346|246572629354354444|1627020616747|1669690342640
4901605794195187917|4700914135800482596|1627020616747|1669690342640
4858822972124706278|265994677625312775|1627020616747|1669690342640
4886405870574906092|4663196763799166644|1627020616747|1669690342640
4876555895657478630|260927303410779094|1627020616747|1669690342640
4887531495603839106|4698099660911285845|1627020616747|1669690342640
4883873695296143985|158189486667222412|1627020616747|1669690342640
4774942604431203863|4863044272141631814|1627020616747|1669690342640
225461456345239900|4784793678860256226|1627020616747|1669690342640
292171300703571161|4810408451496740158|1627020616747|1669690342640
4833206825098676861|100205641464825796|1627020616747|1669690342640
4828705149616665747|104427216359670196|1627020616747|1669690342640
4785639478179942755|4777194954000707154|1627020616747|1669690342640
4900760819509239017|4773815879890648876|1627020616747|1669690342640
4849533748137432840|4813785326583558514|1627020616747|1669690342640
4668825438699667630|278379576600581463|1627020616747|1669690342640
4756083506113677853|253609503772133851|1627020616747|1669690342640
291045400796726247|4895133244120375624|1627020616747|1669690342640
274157177071999334|4902733068491563272|1627020616747|1669690342640
4844184898946211401|4756082681479957494|1627020616747|1669690342640
4772971180082612151|4839962224539730115|1627020616747|1669690342640
209136457451840745|4731594908261946230|1627020616747|1669690342640
90635767134554932|4717240783961346520|1627020616747|1669690342640
