id|startTime|endTime|truncationLimit|truncationOrder
37445|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66671|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32025|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58203|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56298|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73848|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49412|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43310|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61009|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58605|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30756|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76694|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10127|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
27027|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61778|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39324|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38326|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79830|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66319|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32130|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
5172|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
75144|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57044|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68411|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53878|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43555|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42999|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29526|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
755|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76951|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22104|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73677|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33695|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57978|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
19273|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36202|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41753|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51569|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
67263|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20477|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31073|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1685|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51296|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40179|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21166|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48636|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70969|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35095|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30687|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68346|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26619|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39242|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36184|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8152|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
26633|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79305|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
3574|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
3531|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66523|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12136|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16761|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55460|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29315|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
14964|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
34463|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24607|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36984|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9777|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12462|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48992|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
19888|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36909|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69045|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43713|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44208|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60358|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61241|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60492|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43185|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74706|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
65535|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1190|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
11989|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36058|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
64215|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58429|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
2094|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
5349|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74040|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43932|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56466|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
72783|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
64170|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
14495|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7351|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61022|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41780|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54051|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
72851|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66067|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8680|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70024|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69592|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66872|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55947|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66419|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37227|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46548|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10987|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
34590|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42708|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61149|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1453|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
25953|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77184|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36311|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9264|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16299|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
28712|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30183|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32598|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60396|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7124|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
72990|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18809|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69213|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54885|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60000|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16269|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70944|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35388|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54175|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38778|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4186|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29120|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
25531|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60066|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58592|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39109|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4891|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45983|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33021|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
6743|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35382|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21357|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18216|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56231|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8058|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49615|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
34216|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
62696|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
5668|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69837|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36006|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70813|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31292|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
27034|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78186|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10226|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76078|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
78453|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70765|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32462|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44161|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74674|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61154|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29987|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
76535|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
63209|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61855|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20426|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
67943|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
9314|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37225|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79593|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31913|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
75206|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12562|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51584|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60718|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22924|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51168|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59924|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
77388|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69560|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39080|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29778|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
1243|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48489|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40187|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43804|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61142|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61631|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18085|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18357|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40447|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
982|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7479|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
24339|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61006|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
57905|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74779|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
13350|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22496|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12030|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21487|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52457|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79450|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
61706|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38604|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59168|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50580|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70677|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22674|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66910|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
58631|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60513|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
27977|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
20108|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53614|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
29795|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10485|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
70841|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10058|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
8224|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10709|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
